File Name,Dataset,aid,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019180163154_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-06-29 16:31:54 UTC,05562,006,0601,True,146302.0,162.723465,399.3067322,"(162.723465,399.3067322)",224.1275177,31.8304844,1013.1797365,241.8168449,302.6917419,218.8642044,162.723465,201.2240143
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019183154000_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-02 15:40:00 UTC,05608,006,0601,True,244802.0,85.4136963,328.7790833,"(85.4136963,328.7790833)",167.4954987,41.9133263,1756.7269185,191.3313866,276.4488525,162.9987946,85.4136963,134.5856171
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019187135919_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-06 13:59:19 UTC,05669,006,0601,True,146605.0,66.7590637,236.6154938,"(66.7590637,236.6154938)",126.7486343,18.0050297,324.1810937,134.4416656,158.6850739,127.9440155,94.0288849,118.2760162
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019187140011_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-06 14:00:11 UTC,05669,007,0601,True,100832.0,91.152832,231.9821014,"(91.152832,231.9821014)",133.938797,21.6846085,470.222244,146.1787033,199.0992432,136.1595459,91.152832,110.8912601
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019188131006_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-07 13:10:06 UTC,05684,006,0601,True,73296.0,56.4622307,185.6003418,"(56.4622307,185.6003418)",118.8434296,14.2675762,203.5637311,128.7041779,150.2382507,123.0597878,80.8670731,109.5659428
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019205004631_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-24 00:46:31 UTC,05940,006,0601,True,91905.0,29.5120163,123.0710526,"(29.5120163,123.0710526)",47.0387955,8.5495071,73.0940724,54.8576736,77.2500534,44.9343719,29.5120163,39.8941383
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019208230551_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-27 23:05:51 UTC,06001,006,0601,True,10910.0,16.3817463,241.5309448,"(16.3817463,241.5309448)",119.973259,38.4298096,1476.8502636,144.9030457,206.2734985,124.2648315,42.6154938,103.9871655
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019209221641_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-28 22:16:41 UTC,06016,006,0601,True,571485.0,0.4645105,1184.4044189,"(0.4645105,1184.4044189)",133.5891571,49.2723007,2427.7596183,148.5703278,204.4122467,136.4342804,55.4933624,111.3383789
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019212212505_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-07-31 21:25:05 UTC,06062,006,0601,True,53162.0,64.7144089,346.435791,"(64.7144089,346.435791)",153.0715179,35.4004364,1253.1908974,171.1663513,234.0098724,146.7854462,67.1374512,129.2508392
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019216194420_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-04 19:44:20 UTC,06123,006,0601,True,483913.0,79.4162216,412.6990662,"(79.4162216,412.6990662)",164.9330902,35.2726097,1244.1569958,191.7715454,269.1667175,169.1132965,79.4162216,140.0162659
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019219185303_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-07 18:53:03 UTC,06169,006,0600,True,7780.0,2.6025257,314.8094788,"(2.6025257,314.8094788)",160.4180145,70.0851898,4911.933832,219.7820358,314.8094788,166.7997971,2.6025257,109.2196369
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019221003246_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-09 00:32:46 UTC,06188,005,0601,True,317606.0,16.4285545,353.2601318,"(16.4285545,353.2601318)",100.4726028,47.7478676,2279.8588588,118.2333221,193.7195587,85.7216988,16.4285545,67.9069881
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019221003337_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-09 00:33:37 UTC,06188,006,0601,True,422714.0,0.1049753,324.1015015,"(0.1049753,324.1015015)",53.06567,41.1682701,1694.8264639,69.0783997,134.8439484,40.6583958,0.1049753,25.2340856
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019227153142_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-15 15:31:42 UTC,06291,006,0601,True,159673.0,57.4730492,490.3894348,"(57.4730492,490.3894348)",195.8245697,54.976738,3022.4417185,229.1735687,340.5682068,193.1700897,57.4730492,154.908371
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019231202250_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-19 20:22:50 UTC,06356,006,0600,True,147846.0,76.5290451,280.8294067,"(76.5290451,280.8294067)",134.2570801,23.6655884,560.0600733,145.0892181,184.1294708,132.3340225,80.8015594,119.0618916
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019231202342_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-19 20:23:42 UTC,06356,007,0601,True,2208.0,139.5663757,432.8045959,"(139.5663757,432.8045959)",336.87323,44.6110725,1990.1477932,364.9666901,432.8045959,347.5449982,257.8224487,319.5015182
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019235184426_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-23 18:44:26 UTC,06417,006,0601,True,320061.0,51.3238716,565.0874023,"(51.3238716,565.0874023)",154.6312408,44.0744858,1942.5602967,183.4710846,272.8153687,154.3335419,51.3238716,123.893898
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019235184518_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-23 18:45:18 UTC,06417,007,0601,True,721.0,121.2747726,281.4850159,"(121.2747726,281.4850159)",193.0596771,36.5441666,1335.4761099,228.5466919,281.4850159,191.2366333,121.2747726,160.3764648
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019239170621_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-08-27 17:06:21 UTC,06478,006,0601,True,571950.0,83.4695511,447.3035889,"(83.4695511,447.3035889)",141.0938568,31.0656166,965.0725352,157.7128601,216.2327728,134.36203,83.4695511,118.6987724
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019246143827_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-09-03 14:38:27 UTC,06585,006,0601,True,439731.0,50.4783936,575.5765991,"(50.4783936,575.5765991)",190.1109772,64.425354,4150.6262385,219.959877,323.8852844,175.634903,50.4783936,150.6727371
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019247134941_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-09-04 13:49:41 UTC,06600,005,0601,True,710514.0,6.2613368,230.0176086,"(6.2613368,230.0176086)",83.5238647,22.8656178,522.8364752,95.7484455,139.1456146,79.9244461,25.0238628,66.8158035
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019250125950_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-09-07 12:59:50 UTC,06646,006,0601,True,13434.0,73.7003403,98.6813126,"(73.7003403,98.6813126)",80.6358871,3.0375485,9.2267011,82.2981873,87.9782944,80.2300072,73.7003403,78.4954166
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019250130042_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-09-07 13:00:42 UTC,06646,007,0601,True,662122.0,63.7762413,219.9975281,"(63.7762413,219.9975281)",95.7928619,9.2067337,84.7639455,99.3965225,113.9785004,93.5128441,75.1002884,89.6750584
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019276195636_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-10-03 19:56:36 UTC,07054,006,0601,True,134219.0,0.0313547,1999.6776123,"(0.0313547,1999.6776123)",242.7337189,445.1659851,198172.7542967,77.1953011,119.7157822,58.4416962,6.2899003,48.7984734
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019280181840_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-10-07 18:18:40 UTC,07115,005,0601,True,427866.0,25.0537605,156.2376099,"(25.0537605,156.2376099)",74.6417847,11.8480015,140.3751391,82.9106579,104.8983765,77.0036926,46.2632408,68.2513542
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019291204428_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-10-18 20:44:28 UTC,07287,006,0601,True,319841.0,33.5443039,271.7298279,"(33.5443039,271.7298279)",100.5593185,34.8038712,1211.3094474,120.6082993,188.7910461,95.2801056,33.5443039,75.1428604
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019292195554_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-10-19 19:55:54 UTC,07302,006,0601,True,459305.0,0.1795829,217.6768188,"(0.1795829,217.6768188)",56.392601,34.3744278,1181.6012863,86.7118683,179.5809784,52.4041786,0.1795829,24.7048264
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019296181818_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-10-23 18:18:18 UTC,07363,006,0601,True,271653.0,0.0962625,139.4454193,"(0.0962625,139.4454193)",41.5794525,20.8279381,433.8030047,53.0647316,93.1539459,38.1066933,0.0962625,26.3371048
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019356184844_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-12-22 18:48:44 UTC,08294,009,0601,True,141747.0,20.1603146,75.5233841,"(20.1603146,75.5233841)",44.6048164,7.1604805,51.272481,50.170723,66.3885498,45.2307014,23.2163811,39.3438683
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2019360171130_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2019-12-26 17:11:30 UTC,08355,008,0601,True,58194.0,65.8161087,101.2783203,"(65.8161087,101.2783203)",79.3645706,5.7840838,33.4556259,83.1739864,95.0757828,78.5853729,65.8161087,75.2381229
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020053182554_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-02-22 18:25:54 UTC,09255,006,0601,True,29968.0,23.8524208,187.9059601,"(23.8524208,187.9059601)",53.5242691,28.180027,794.1139222,60.8747377,103.8648682,46.2894382,23.8524208,32.2103586
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020054173739_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-02-23 17:37:39 UTC,09270,009,0601,True,6788.0,40.2093353,77.0806732,"(40.2093353,77.0806732)",52.2590599,6.7898426,46.1019626,56.7813826,71.6908035,51.2061615,40.2093353,46.7429352
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020096184921_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-04-05 18:49:21 UTC,09922,006,0601,True,704638.0,0.3126442,172.1340027,"(0.3126442,172.1340027)",59.57827,17.8349819,318.08658,67.5192566,97.3438568,56.930809,17.8130665,47.6361122
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020101230008_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-04-10 23:00:08 UTC,10002,009,0601,True,392966.0,0.8601949,200.1368256,"(0.8601949,200.1368256)",44.8120956,10.3464031,107.0480576,50.7423067,69.1866684,44.1194954,19.9920712,38.4403772
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020104221527_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-04-13 22:15:27 UTC,10048,007,0601,True,29780.0,49.1847382,257.9024963,"(49.1847382,257.9024963)",71.4466858,10.4217806,108.6135106,78.3485451,101.905426,72.7285538,49.1847382,62.5854301
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020112191027_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-04-21 19:10:27 UTC,10170,009,0601,True,684826.0,18.8685169,1951.5982666,"(18.8685169,1951.5982666)",62.1191254,15.5918121,243.1046056,73.1106224,107.159462,59.6711617,18.8685169,50.4110985
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020113182244_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-04-22 18:22:44 UTC,10185,010,0601,True,4787.0,17.4423027,122.2243729,"(17.4423027,122.2243729)",55.5997543,10.9933014,120.8526755,59.0468082,66.6712265,56.0535545,40.6392212,51.6552887
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020124142750_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-05-03 14:27:50 UTC,10353,009,0601,True,14615.0,73.177887,164.1097565,"(73.177887,164.1097565)",98.5655518,17.0701656,291.3905548,107.3505211,132.3594818,94.8981247,73.177887,90.5209007
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020144000630_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-05-23 00:06:30 UTC,10654,006,0601,True,6024.0,8.7516508,33.0679741,"(8.7516508,33.0679741)",22.2339935,3.2438338,10.5224576,24.3121505,28.4501724,22.7346363,15.4769926,20.7674103
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020147223216_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-05-26 22:32:16 UTC,10715,006,0601,True,47111.0,0.0784078,75.6558304,"(0.0784078,75.6558304)",19.3577881,11.7676935,138.4786108,25.9658928,49.0904083,16.3264923,0.0784078,10.5457211
ECO3ETPTJPL_001_EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty_doy2020151205741_aid0001,EVAPOTRANSPIRATION_PT_JPL_ETinstUncertainty,aid0001,2020-05-30 20:57:41 UTC,10776,006,0601,True,213101.0,0.0167594,202.5221405,"(0.0167594,202.5221405)",63.3534317,29.0097332,841.5646203,83.7979431,147.141922,56.126873,0.0167594,41.5381813
