DateTime,PT Tower,ET Tower,PT-JPL ET,DisALEXI ET
2019-06-21,2.527463188715529,3.197858264011456,3.114,2.804
2019-06-22,4.344089306442645,5.698919354620634,3.612,3.256
2019-06-23,3.430961136348875,4.144502903294956,3.254,2.936
2019-06-24,3.116191758279089,6.143848153322741,3.112,2.81
2019-06-25,6.808546310670568,8.629404571357489,4.491,4.06
2019-06-26,5.388338298484653,5.152043660757652,4.556,4.116
2019-06-27,6.390204569063089,5.4136238458817845,4.323,3.903
2019-06-28,6.307238236003123,5.912614879654598,4.686,4.228
2019-06-29,6.709791947432293,4.165439774332056,4.598,4.146
2019-06-30,5.18744892804879,6.056464310422524,4.35,3.92
2019-07-01,4.994691427246015,4.802669405842311,3.388,3.052
2019-07-02,6.36471155983163,5.666215494566305,4.578,4.121
2019-07-03,3.8203578937572593,3.3260358156916565,3.943,3.547
2019-07-04,6.814644529140042,6.894614495472025,4.218,3.792
2019-07-05,3.0704402797032504,3.4200408587230595,3.161,2.841
2019-07-06,5.64706513983111,5.65019331247161,4.096,3.679
2019-07-07,5.333971119499941,4.056840221494904,4.148,3.723
2019-07-08,5.519613056654712,4.939226003287121,4.611,4.137
2019-07-09,5.977684079188632,6.18212042127151,4.583,4.11
2019-07-10,6.631980829845105,7.074352542879638,4.88,4.374
2019-07-11,6.009464577974747,5.46629194735394,4.609,4.129
2019-07-12,6.590014777179674,5.230602972161805,4.922,4.408
2019-07-13,6.848549755922278,6.176710767489674,4.967,4.446
2019-07-14,6.069285817259024,6.085180926645847,4.948,4.428
2019-07-15,5.4451499522194675,5.83963076036379,5.005,4.476
2019-07-16,4.283007341985117,4.942414410262876,3.976,3.555
2019-07-17,5.0583698117443054,5.165535713309157,5.3,4.736
2019-07-18,6.196531352557989,6.528630742188078,5.173,4.621
2019-07-19,6.849749910297236,7.29253642419388,5.79,5.17
2019-07-20,6.664168985795205,6.722583047299612,5.588,5.215
2019-07-21,5.606046667962043,5.544528713807581,4.55,4.432
2019-07-22,3.4664087691305565,4.967049505717493,3.426,3.477
2019-07-23,5.820778813828541,4.696074812678587,5.079,5.363
2019-07-24,5.728787919007281,5.202130060460261,4.683,5.138
2019-07-25,6.075250305444155,6.100416078166611,4.866,5.542
2019-07-26,4.997783297885968,5.339019143362199,4.748,5.605
2019-07-27,6.434585882346379,7.497978540981887,5.373,6.57
2019-07-28,5.474016143056544,6.454698273408023,5.486,6.868
2019-07-29,3.1739791784749567,5.121723170560228,3.128,4.008
2019-07-30,5.8948243082803025,5.986918800299475,4.434,5.808
2019-07-31,5.616653148402326,5.762717577116816,4.451,5.818
2019-08-01,5.5628493339802745,4.80887159671044,4.732,6.161
2019-08-02,5.395656519854282,6.072142918184289,4.932,6.397
2019-08-03,5.876258927113555,5.575222149513791,4.847,6.263
2019-08-04,6.28928596044269,5.249383253343642,4.682,6.794
2019-08-05,5.870723905070534,6.2377063626782245,4.551,5.908
2019-08-06,6.358718571347978,5.513910399607273,3.61,4.726
2019-08-07,5.7680951849378275,6.25964021199544,4.308,5.688
2019-08-08,5.809362361444996,6.018183974190195,4.36,5.807
2019-08-09,5.89460173399858,5.278566854392936,4.133,5.554
2019-08-10,5.217303280636463,4.983342978475306,3.836,5.199
2019-08-11,2.4635659548016853,3.078077982395776,3.111,4.254
2019-08-12,2.420803135136339,3.1232630383049456,3.168,4.372
2019-08-13,3.9279113174470197,3.2875390691524577,3.31,4.608
2019-08-14,5.958485202821797,7.839292584661152,3.796,5.334
2019-08-15,5.286625546476961,5.155525990234252,3.761,5.334
2019-08-16,4.433410169997464,5.043619731681586,2.889,4.136
2019-08-17,2.767407244146387,3.32555353555963,2.617,3.781
2019-08-18,3.994115770755384,4.495536828896184,3.252,4.743
2019-08-19,5.9788445379349024,,3.611,5.317
2019-08-20,1.6960184928203845,2.0640589617350686,1.907,2.836
2019-08-21,3.8488800054150225,5.818811240718408,3.227,4.845
2019-08-22,3.610906087881218,3.825209945111782,2.894,4.389
2019-08-23,5.070158828284693,6.511324840638875,3.781,5.79
2019-08-24,4.8211377196352325,6.29029268024846,3.666,5.672
2019-08-25,4.360397548535635,6.035159673227049,3.489,5.444
2019-08-26,3.0675887110805946,4.868423482098888,2.694,4.222
2019-08-27,4.977591087955544,6.482017872358173,3.037,4.778
2019-08-28,5.397152617076979,6.2823820294920765,3.749,5.923
2019-08-29,3.542007917761301,4.087738614079194,3.388,5.11
2019-08-30,2.424547276789709,2.7357695911683573,3.102,4.467
2019-08-31,2.56088790351399,3.650131922860212,3.023,4.158
2019-09-01,2.9009537658589424,,2.658,3.493
2019-09-02,4.974902639845584,,3.137,3.938
2019-09-03,4.528012076625427,5.188818136680413,3.212,3.853
2019-09-04,4.741668825429753,4.611544652334104,3.287,3.767
2019-09-05,4.54091577890016,4.599928728845466,3.288,3.601
2019-09-06,4.896501958464348,,3.315,3.596
2019-09-07,,,3.269,3.511
2019-09-08,,,2.148,2.284
2019-09-09,5.172895693708226,,3.653,3.842
2019-09-10,3.6972098749829345,3.980698337411285,4.173,4.34
2019-09-11,4.181328797184207,4.237208421543563,3.31,3.402
2019-09-12,4.2463987992910015,4.049105826432277,3.961,4.022
2019-09-13,3.4075371806041517,4.810672904578902,3.298,3.307
2019-09-14,4.6385282405613015,3.4287300614872542,3.387,3.351
2019-09-15,2.4190479420072415,3.25301616542784,3.185,3.108
2019-09-16,4.114289409696807,2.824403952922194,3.291,3.165
2019-09-17,3.9127043700986,3.003431349707283,3.381,3.203
2019-09-18,4.288215953262089,2.655138093723248,3.184,2.968
2019-09-19,4.452665005943683,2.5045529599592635,2.713,2.487
2019-09-20,4.064090559872821,1.626923118358218,2.862,2.578
2019-09-21,1.9869032432332945,2.534916519568956,2.956,2.613
2019-09-22,2.1567539398117264,2.5415604850637665,2.706,2.345
2019-09-23,4.110246323319387,2.757141462128185,2.463,2.091
2019-09-24,3.411030917869229,1.967940083159184,2.545,2.113
2019-09-25,2.919482320515157,3.1477327943095545,2.372,1.924
2019-09-26,3.7949429080463366,2.058496787630582,2.319,1.834
2019-09-27,2.267763230572471,2.071139223019434,3.183,2.452
2019-09-28,3.1083688586741007,,2.06,1.543
2019-09-29,3.1269460586925732,4.598558201642101,1.615,1.173
2019-09-30,4.0477760137537535,2.937195539570267,2.429,1.707
2019-10-01,3.2905311942463182,2.03581199608167,2.546,1.727
2019-10-02,2.7859399071886846,1.4676557222147668,2.055,1.342
2019-10-03,2.3296287487560186,2.362570496967292,1.087,0.68
2019-10-04,2.988892764997737,1.9591410526892368,1.654,0.989
2019-10-05,2.3159413160950852,2.0767758705894277,1.668,0.949
2019-10-06,2.9981359613687344,1.5297745410953498,1.52,0.818
2019-10-07,3.244478322276799,1.4429615856657076,1.681,0.851
2019-10-08,3.3149890747133326,0.954458412982615,1.646,0.85
2019-10-09,3.212684681753739,0.927761111175925,1.811,0.953
2019-10-10,0.5613123982574882,0.883920429400409,1.37,0.735
2019-10-11,0.3533197095632891,1.9606611253391668,0.505,0.275
2019-10-12,2.6010326582982293,2.81077532258792,1.6,0.889
2019-10-13,2.6967835512408738,2.0547093310818347,1.822,1.029
2019-10-14,2.730718079981724,1.3884730853012837,1.312,0.753
2019-10-15,1.0628592689243819,1.2561241173257724,1.527,0.89
2019-10-16,1.038544614987777,1.041228886770199,1.174,0.695
2019-10-17,2.4486640771353656,0.7769638965952944,1.076,0.646
2019-10-18,2.2360537854532567,0.8369027981663392,1.518,0.925
2019-10-19,2.569555295156403,0.9630046736372668,1.694,1.047
2019-10-20,1.5947550259363978,0.3684530292879264,1.377,0.862
2019-10-21,0.8727040673334316,3.0202506691403173,1.713,1.087
2019-10-22,1.139647663185535,1.7803211716336635,1.679,1.078
2019-10-23,2.2691326621946653,2.5445102205988563,2.151,1.399
2019-10-24,0.8582397984738958,0.5413621080397374,0.966,0.636
2019-10-25,1.086260195843451,0.6058230552037037,0.973,0.648
2019-10-26,0.3080428335317074,,0.635,0.427
2019-10-27,2.171887327447238,2.718374889475683,1.337,0.91
2019-10-28,0.5579521238694409,,0.527,0.363
2019-10-29,0.6876264538936624,0.9865122327627484,0.295,0.205
2019-10-30,0.5781404419006424,,0.238,0.167
2019-10-31,0.5869760413291981,,0.239,0.17
2019-11-01,1.7446729941766421,2.261789935968323,0.948,0.679
2019-11-02,1.4224215540657508,1.8882011349708736,0.955,0.691
2019-11-03,1.6872292491369683,2.8720950723434235,1.337,0.976
2019-11-04,0.6866327588117415,1.5687544743196,0.904,0.666
2019-11-05,1.6792106844599943,1.3883366657292917,0.91,0.677
2019-11-06,1.8000689462150532,1.747335437469001,0.851,0.638
2019-11-07,1.1984572797030273,1.1357121166152448,0.593,0.449
2019-11-08,0.9243052533394869,0.7728335418888954,0.654,0.499
2019-11-09,1.6042295903679198,1.204317458212381,1.47,1.13
2019-11-10,1.4963766500373408,0.5888639937830329,0.942,0.73
2019-11-11,0.19823924711727955,,0.126,0.098
2019-11-12,0.5789197344788833,,0.273,0.215
2019-11-13,0.8872955721131229,,0.333,0.264
2019-11-14,0.5870504497084215,,0.345,0.276
2019-11-15,1.2412210743385996,,0.556,0.448
2019-11-16,1.1473979757750072,0.908351768728,0.7,0.567
2019-11-17,0.5295465154235628,0.485319229557057,0.483,0.376
2019-11-18,0.2655186212434479,,0.34,0.253
2019-11-19,0.1928538320569129,1.7381497819502418,0.201,0.143
2019-11-20,1.145575042673005,,0.594,0.401
2019-11-21,0.26523465234991417,2.456657445415499,0.65,0.415
2019-11-22,0.9982341508651591,1.2777191834953978,0.575,0.346
2019-11-23,0.443658133421091,0.6422750152831584,0.566,0.318
2019-11-24,1.1385439573374772,1.437157068797041,0.982,0.512
2019-11-25,1.1360919523648938,1.481627435025629,1.044,0.54
2019-11-26,0.18953208379398456,0.6839487112066669,0.609,0.313
2019-11-27,0.5394992947015033,4.015211583650886,0.483,0.246
2019-11-28,0.4902154805117023,0.7080120232694079,0.419,0.212
2019-11-29,0.5116429738599306,0.972593218915024,0.356,0.179
2019-11-30,0.2373036371294992,,0.353,0.176
2019-12-01,0.2100222083580407,0.766696401476995,0.218,0.108
2019-12-02,0.6601460742247188,1.2450905976947535,0.378,0.185
2019-12-03,0.36718900888612666,0.9217278762076908,0.589,0.286
2019-12-04,0.9136964687743908,1.3741614011707537,0.69,0.332
2019-12-05,1.1460259108692683,0.9972489684624072,0.683,0.326
2019-12-06,0.5363738424583389,0.9263938653810564,0.26,0.123
2019-12-07,0.8906368691079765,0.6851318636861295,0.457,0.213
2019-12-08,0.4418248219550466,0.4106321594736075,0.715,0.331
2019-12-09,-0.11639669751098676,,0.101,0.046
2019-12-10,0.6610307226186662,,0.601,0.272
2019-12-11,0.4590198612115538,,0.446,0.2
2019-12-12,0.29153805602404514,,0.828,0.366
2019-12-13,-0.03624855525239574,,0.389,0.17
2019-12-14,0.2538978499342844,0.374706245547058,0.138,0.059
2019-12-15,0.21927416745899111,,0.279,0.119
2019-12-16,0.5579218785400639,,0.088,0.037
2019-12-17,0.5250364557656889,,0.047,0.019
2019-12-18,0.5886345218747564,,0.092,0.038
2019-12-19,0.5825037477427167,,0.313,0.126
2019-12-20,0.6951646873958812,,0.271,0.108
2019-12-21,0.8095445738484081,0.7401301459314953,0.402,0.157
2019-12-22,0.9427849340640969,0.747107041734029,0.486,0.187
2019-12-23,0.8888678008035723,0.6256242973330908,0.568,0.215
2019-12-24,0.9683766950144929,0.8637262410589076,0.642,0.239
2019-12-25,0.8959844330880824,1.271178149146277,0.934,0.341
2019-12-26,0.6871815760981023,0.8478228018990425,0.675,0.242
2019-12-27,0.47488971386453377,0.6663777507000027,0.25,0.1
2019-12-28,0.386448104064984,,0.613,0.269
2019-12-29,-0.24981166941727317,,0.081,0.039
2019-12-30,0.2555696219672729,2.6704001023781427,0.362,0.19
2019-12-31,0.4227301364057057,1.6097948105059916,0.278,0.158
2020-01-01,,,0.573,0.352
2020-01-02,,0.8349504248333145,0.377,0.249
2020-01-03,,0.1423757844719,0.112,0.079
2020-01-04,,0.7285362368160788,0.11,0.084
2020-01-05,,1.3789415004080094,0.581,0.469
2020-01-06,,0.5464080471011795,0.322,0.277
2020-01-07,,0.957400638537818,0.424,0.387
2020-01-08,,,0.418,0.404
2020-01-09,,,0.717,0.733
2020-01-10,,,0.271,0.293
2020-01-11,,,0.067,0.076
2020-01-12,,,0.165,0.198
2020-01-13,,,0.195,0.246
2020-01-14,,0.7754644509372411,0.224,0.297
2020-01-15,,,0.063,0.088
2020-01-16,,,0.279,0.408
2020-01-17,,,0.427,0.655
2020-01-18,,,0.15,0.241
2020-01-19,,,0.177,0.298
2020-01-20,,,0.116,0.205
2020-01-21,,,0.172,0.316
2020-01-22,,,0.309,0.595
2020-01-23,,,0.194,0.389
2020-01-24,,,0.109,0.228
2020-01-25,,,0.133,0.292
2020-01-26,,,0.21,0.479
2020-01-27,,,0.129,0.307
2020-01-28,,,0.126,0.314
2020-01-29,,,0.173,0.45
2020-01-30,,,0.17,0.46
2020-01-31,,,0.143,0.403
2020-02-01,,,0.181,0.532
2020-02-02,,,0.657,2.017
2020-02-03,,,0.498,1.595
2020-02-04,,,0.17,0.566
2020-02-05,,,0.308,1.071
2020-02-06,,,0.116,0.42
2020-02-07,,,0.226,0.856
2020-02-08,,,0.11,0.436
2020-02-09,,,0.173,0.711
2020-02-10,,,0.168,0.724
2020-02-11,,,0.267,1.197
2020-02-12,,,0.16,0.75
2020-02-13,,,0.039,0.191
2020-02-14,,,0.095,0.485
2020-02-15,,,0.184,0.985
2020-02-16,,,0.179,1.001
2020-02-17,,,0.225,1.323
2020-02-18,,,0.151,0.93
2020-02-19,,,0.228,1.47
2020-02-20,,,0.204,1.386
2020-02-21,,,0.286,1.64
2020-02-22,,,0.481,2.362
2020-02-23,,,0.555,2.359
2020-02-24,,,0.219,0.812
2020-02-25,,,0.133,0.431
2020-02-26,,,0.201,0.575
2020-02-27,,,0.463,1.17
2020-02-28,,,0.198,0.444
2020-02-29,,,0.523,1.038
2020-03-01,,,1.259,2.218
2020-03-02,,,0.663,1.035
2020-03-03,,,1.136,1.571
2020-03-04,,,1.103,1.347
2020-03-05,,,1.592,1.711
2020-03-06,,,0.952,0.897
2020-03-07,,,1.319,1.082
2020-03-08,,,2.203,1.791
2020-03-09,,,0.997,0.804
2020-03-10,,,0.68,0.544
2020-03-11,,,0.731,0.579
2020-03-12,,,0.521,0.409
2020-03-13,,,1.402,1.091
2020-03-14,,,0.466,0.359
2020-03-15,,,0.981,0.749
2020-03-16,,,0.463,0.351
2020-03-17,,,1.078,0.808
2020-03-18,,,0.41,0.304
2020-03-19,,,0.868,0.638
2020-03-20,,,0.611,0.444
2020-03-21,,,0.812,0.585
2020-03-22,,,0.456,0.325
2020-03-23,,,0.707,0.498
2020-03-24,,,0.655,0.456
2020-03-25,,,1.255,0.866
2020-03-26,,,0.951,0.649
2020-03-27,,,0.956,0.644
2020-03-28,,,0.846,0.564
2020-03-29,,,1.83,1.205
2020-03-30,,,1.782,1.16
2020-03-31,,,0.79,0.508
2020-04-01,,,1.289,0.819
2020-04-02,,,1.681,1.054
2020-04-03,,,1.331,0.824
2020-04-04,,,0.442,0.27
2020-04-05,,,1.47,0.887
2020-04-06,,,1.564,0.93
2020-04-07,,,2.297,1.348
2020-04-08,,,2.38,1.377
2020-04-09,,,1.666,0.945
2020-04-10,,,1.773,0.986
2020-04-11,,,2.096,1.141
2020-04-12,,,0.813,0.434
2020-04-13,,,1.226,0.641
2020-04-14,,,1.434,0.735
2020-04-15,,,1.137,0.571
2020-04-16,,,1.146,0.564
2020-04-17,,,0.631,0.304
2020-04-18,,,1.953,0.922
2020-04-19,,,2.084,0.963
2020-04-20,,,2.047,0.926
2020-04-21,,,2.281,1.011
2020-04-22,,,3.285,1.426
2020-04-23,,,1.041,0.442
2020-04-24,,,1.733,0.721
2020-04-25,,,1.017,0.414
2020-04-26,,,2.253,0.897
2020-04-27,,,2.392,0.933
2020-04-28,,,2.928,1.117
2020-04-29,,,0.926,0.345
2020-04-30,,,2.09,0.763
2020-05-01,,,2.437,0.87
2020-05-02,,,3.507,1.224
2020-05-03,,,1.781,0.646
2020-05-04,,,2.17,0.816
2020-05-05,,,0.498,0.194
2020-05-06,,,2.546,1.022
2020-05-07,,,3.214,1.329
2020-05-08,,,1.854,0.788
2020-05-09,,,2.788,1.218
2020-05-10,,,2.038,0.913
2020-05-11,,,1.866,0.856
2020-05-12,,,2.307,1.082
2020-05-13,,,2.054,0.985
2020-05-14,,,3.182,1.558
2020-05-15,,,2.822,1.409
2020-05-16,,,3.357,1.708
2020-05-17,,,1.731,0.897
2020-05-18,,,1.972,1.039
2020-05-19,,,2.071,1.109
2020-05-20,,,1.957,1.065
2020-05-21,,,2.273,1.256
2020-05-22,,,3.057,1.714
2020-05-23,,,3.802,2.163
2020-05-24,,,4.711,2.716
2020-05-25,,,3.971,2.32
2020-05-26,,,4.499,2.661
2020-05-27,,,3.354,2.025
2020-05-28,,,3.492,2.152
2020-05-29,,,4.101,2.578
2020-05-30,,,4.154,2.664
2020-05-31,,,4.217,2.759
2020-06-01,,,3.642,2.43
2020-06-02,,,5.892,4.008
2020-06-03,,,4.356,3.021
2020-06-04,,,3.733,2.639
2020-06-05,,,4.29,3.092
2020-06-06,,,4.566,3.355
2020-06-07,,,5.121,3.834
2020-06-08,,,5.74,4.379
2020-06-09,,,3.829,2.976
2020-06-10,,,2.648,2.097
2020-06-11,,,4.834,3.899
2020-06-12,,,4.308,3.683
2020-06-13,,,3.938,3.56
2020-06-14,,,3.902,3.721
2020-06-15,,,4.36,4.378
2020-06-16,,,4.33,4.569
2020-06-17,,,4.3,4.76
2020-06-18,,,4.406,5.109
2020-06-19,,,4.577,5.551
2020-06-20,,,4.041,4.964
2020-06-21,,,3.205,3.986
2020-06-22,,,3.685,4.636
2020-06-23,,,3.819,4.858
2020-06-24,,,4.028,5.18
2020-06-25,,,4.773,6.202
2020-06-26,,,5.066,6.646
2020-06-27,,,3.225,4.272
2020-06-28,,,4.211,5.627
2020-06-29,,,4.671,6.297
2020-06-30,,,3.294,4.478
2020-07-01,,,4.21,5.77
2020-07-02,,,4.667,6.446
2020-07-03,,,5.135,7.146
2020-07-04,,6.09178756824297,4.964,6.957
2020-07-05,,5.25447456565444,5.198,7.337
2020-07-06,,4.940920352771911,4.517,6.418
2020-07-07,,5.511383274937066,4.408,6.302
2020-07-08,,4.774181935396652,4.799,6.77
2020-07-09,,8.173351335075862,4.601,6.406
2020-07-10,,8.225477215982929,5.102,7.012
2020-07-11,,7.882233424251765,5.18,7.029
2020-07-12,,6.316690742049011,4.16,5.575
2020-07-13,,6.578551506354256,5.128,7.596
2020-07-14,,7.551709192562368,5.39,7.134
2020-07-15,,4.704458823867725,4.225,5.592
2020-07-16,,4.659237693123412,4.291,5.679
2020-07-17,,7.240279535831388,5.127,6.787
2020-07-18,,7.008153923628626,5.127,6.787
2020-07-19,,4.534717502604563,4.211,5.575
2020-07-20,,4.329182641863354,4.211,5.575
2020-07-21,,4.322681309253809,3.021,4.0
2020-07-22,,5.4430556091643165,3.557,4.71
2020-07-23,,6.841717923125693,4.668,6.181
2020-07-24,,6.123999804510094,4.668,6.181
2020-07-25,,6.431224525350828,4.838,6.406
2020-07-26,,6.6973784920173856,5.308,7.029
2020-07-27,,3.135411295213784,2.654,3.515
2020-07-28,,6.677942193430494,4.759,6.302
2020-07-29,,7.878256838234434,5.125,7.511
2020-07-30,,2.8959637370011566,1.949,2.562
2020-07-31,,4.65788511296258,3.451,4.501
2020-08-01,,1.6764869231515886,1.291,1.671
2020-08-02,,6.328295831139644,4.506,5.79
2020-08-03,,,3.626,4.625
2020-08-04,,,3.559,4.507
2020-08-05,,4.134750961096039,4.136,5.199
2020-08-06,,4.66531973274639,4.274,7.113
2020-08-07,,5.936542079805242,4.5,5.554
2020-08-08,,5.405614885832569,4.55,5.554
2020-08-09,,5.144402072497496,4.698,5.672
2020-08-10,,5.359683478533328,4.566,5.452
2020-08-11,,2.9659336013343727,4.315,5.098
2020-08-12,,5.861638188987168,4.765,5.57
2020-08-13,,5.453134260070188,4.699,5.435
2020-08-14,,4.85690512676402,4.659,6.175
2020-08-15,,4.064424169766906,4.383,5.098
2020-08-16,,5.070440429112218,5.298,6.263
2020-08-17,,5.506986897692313,4.72,5.672
2020-08-18,,5.072049467655694,4.061,4.963
2020-08-19,,5.190469359750596,4.468,5.554
2020-08-20,,4.831463014777161,4.205,5.317
2020-08-21,,4.107573705850714,4.224,5.435
2020-08-22,,4.98529845092426,4.149,5.7
2020-08-23,,4.103966713042782,4.453,5.908
2020-08-24,,5.23434600801382,4.923,6.617
2020-08-25,,4.88133553283294,4.6,6.263
2020-08-26,,5.44361002076328,4.625,6.381
2020-08-27,,2.7058262052379423,4.129,5.773
2020-08-28,,4.059187559120103,4.086,5.79
2020-08-29,,3.214482877770464,3.537,5.081
2020-08-30,,4.423736827492373,3.905,6.052
2020-08-31,,3.169427951018136,3.477,4.979
2020-09-01,,1.0961337729349871,2.351,3.311
2020-09-02,,3.521148931299418,3.378,4.681
2020-09-03,,4.844514296576548,4.509,6.043
2020-09-04,,4.196490825049753,4.156,5.368
2020-09-05,,4.441561400385599,4.925,6.13
2020-09-06,,2.4374214956884286,3.672,4.405
2020-09-07,,2.7993999087789234,2.761,3.19
2020-09-08,,2.6877332080659966,2.802,3.118
2020-09-09,,,3.578,3.832
2020-09-10,,2.129093267990617,3.178,3.275
2020-09-11,,,2.94,2.915
2020-09-12,,1.5497222160547457,1.819,1.735
2020-09-13,,3.909486618877256,3.398,3.114
2020-09-14,,3.235209079131696,3.754,3.305
2020-09-15,,2.7230216348731364,3.605,3.048
2020-09-16,,,3.549,2.936
2020-09-17,,,2.854,2.305
2020-09-18,,,3.088,2.428
2020-09-19,,,3.134,2.392
2020-09-20,,,3.785,2.793
2020-09-21,,,3.221,2.286
2020-09-22,,,2.768,1.879
2020-09-23,,,2.415,1.556
2020-09-24,,1.5388813766318292,2.672,1.619
2020-09-25,,1.1390867191575984,2.33,1.311
2020-09-26,,1.2528718356002249,2.874,1.476
2020-09-27,,0.8430815888526164,2.092,0.957
2020-09-28,,,1.295,0.509
2020-09-29,,1.4820550271121042,1.149,0.364
2020-09-30,,1.553306068251716,1.684,0.384
2020-10-01,,1.715127213942843,1.1,0.133
2020-10-02,,1.0042172170096906,0.768,0.102
2020-10-03,,0.9514402596861244,0.592,0.086
2020-10-04,,2.215736711757791,0.646,0.103
2020-10-05,,1.6644632089512843,0.974,0.17
2020-10-06,,1.644625522350092,1.581,0.301
2020-10-07,,1.1512369199056849,1.464,0.304
2020-10-08,,1.1895160393613555,1.193,0.269
2020-10-09,,0.9538105445749576,1.449,0.355
2020-10-10,,0.3929177442268385,0.932,0.24
2020-10-11,,0.749923607844625,0.952,0.258
2020-10-12,,0.948863257792016,0.53,0.15
2020-10-13,,2.2325877299446275,1.294,0.384
2020-10-14,,2.01865366681944,1.784,0.553
2020-10-15,,1.054745525711591,0.612,0.198
2020-10-16,,1.3195243497900182,0.984,0.332
2020-10-17,,1.3032175186332773,1.38,0.485
2020-10-18,,0.4841556793765416,0.853,0.312
2020-10-19,,1.4900976008081996,0.482,0.183
2020-10-20,,,0.451,0.178
2020-10-21,,1.2174945180307992,0.42,0.172
2020-10-22,,2.1412640067578934,0.945,0.4
2020-10-23,,1.4575521528230635,0.276,0.121
2020-10-24,,2.3431041616252126,0.466,0.212
2020-10-25,,1.710658983424271,0.436,0.205
2020-10-26,,0.776306702925502,0.216,0.105
2020-10-27,,,0.215,0.108
2020-10-28,,1.2427966398576715,0.293,0.152
2020-10-29,,1.5718551507098024,0.344,0.184
2020-10-30,,1.0811332978141086,0.364,0.2
2020-10-31,,1.512371872938956,0.652,0.37
2020-11-01,,1.9461007059392503,0.488,0.285
2020-11-02,,0.96360048091673,0.619,0.373
2020-11-03,,0.794323969461409,0.808,0.482
2020-11-04,,0.9930768616915122,1.002,0.593
2020-11-05,,0.6918721434434663,0.679,0.398
2020-11-06,,1.6677221075474375,0.687,0.399
2020-11-07,,1.211379551308421,0.69,0.397
2020-11-08,,0.8563602251157553,0.828,0.473
2020-11-09,,0.5797341451099308,0.832,0.471
2020-11-10,,1.0016974118929716,0.28,0.157
2020-11-11,,1.8024021388246605,0.338,0.188
2020-11-12,,1.6444802614277578,0.368,0.203
2020-11-13,,1.007313683951395,0.337,0.184
2020-11-14,,0.8129114297386776,0.539,0.291
2020-11-15,,3.920585350151647,0.312,0.167
2020-11-16,,2.587001022851412,0.663,0.353
2020-11-17,,1.1720957732967656,0.406,0.214
2020-11-18,,2.224371778222732,0.699,0.365
2020-11-19,,2.4121835848093736,1.404,0.737
2020-11-20,,0.7324176805814363,0.765,0.404
2020-11-21,,,0.49,0.26
2020-11-22,,,0.225,0.119
2020-11-23,,0.9784423244877744,0.356,0.19
2020-11-24,,1.6171785477395386,0.499,0.267
2020-11-25,,,0.262,0.141
2020-11-26,,1.3713482446924372,0.229,0.123
2020-11-27,,0.5941056071121404,0.335,0.181
2020-11-28,,1.3878703560042582,0.599,0.324
2020-11-29,,0.8686339306175016,0.72,0.39
2020-11-30,,1.5959376404784364,0.587,0.319
2020-12-01,,0.7449865831823178,0.473,0.257
2020-12-02,,0.4856148783572568,0.545,0.297
2020-12-03,,0.593066657990622,0.734,0.4
2020-12-04,,0.7950280597921049,0.693,0.378
2020-12-05,,0.5056220144097038,0.463,0.261
2020-12-06,,0.3743750858209707,0.515,0.301
2020-12-07,,0.3348892569539582,0.397,0.24
2020-12-08,,0.3605263760500336,0.505,0.316
2020-12-09,,0.6436022527349259,0.834,0.539
2020-12-10,,0.5064657103938003,0.935,0.624
2020-12-11,,,0.544,0.375
2020-12-12,,0.7880022307212092,0.108,0.077
2020-12-13,,0.9293129303578156,0.32,0.235
2020-12-14,,1.4663630018881035,0.475,0.36
2020-12-15,,0.9858124106398782,0.574,0.449
2020-12-16,,0.3910630730423236,0.258,0.208
2020-12-17,,0.8038256247900475,0.255,0.212
2020-12-18,,0.6495770597314993,0.353,0.302
2020-12-19,,0.8280134511256965,0.549,0.484
2020-12-20,,0.9951520913805044,0.5,0.454
2020-12-21,,1.6457472192982083,0.882,0.813
2020-12-22,,0.7494073306226668,0.633,0.591
2020-12-23,,1.527027446514975,0.774,0.733
2020-12-24,,1.8254600796461533,0.481,0.462
2020-12-25,,0.8094060025503451,0.478,0.465
2020-12-26,,0.479261429638029,0.57,0.562
2020-12-27,,0.4864127384812742,0.802,0.802
2020-12-28,,0.5387829579416529,0.188,0.19
2020-12-29,,0.5107426339969545,0.652,0.67
2020-12-30,,0.8981398177229338,0.278,0.289
2020-12-31,,0.6654879297615623,0.322,0.34
2021-01-01,0.285584789825287,,0.305,0.326
2021-01-02,0.4587908052786978,,0.177,0.192
2021-01-03,0.1100520084272948,,0.088,0.097
2021-01-04,0.15418698465453437,,0.125,0.139
2021-01-05,0.17796065845949718,,0.26,0.294
2021-01-06,0.4313148468567579,,0.258,0.296
2021-01-07,0.6976794627000572,,0.384,0.446
2021-01-08,0.5767389307389269,0.2842126637342402,0.297,0.349
2021-01-09,0.7169941751902207,0.4059390969740187,0.252,0.301
2021-01-10,0.5438598305469523,0.5427283729690053,0.209,0.253
2021-01-11,0.40920788440415085,0.4667496717792401,0.249,0.305
2021-01-12,0.851203237826038,0.0740339475101308,0.412,0.512
2021-01-13,0.7446672614981198,0.0784049638863468,0.491,0.619
2021-01-14,0.2613077867070077,,0.406,0.519
2021-01-15,0.592634433103607,0.6607160694132042,0.202,0.261
2021-01-16,0.2593532777656597,5.029006498115667,0.24,0.315
2021-01-17,0.3437272809343192,1.1739662941842568,0.119,0.159
2021-01-18,0.39797861913769866,0.6895923959514896,0.197,0.266
