File Name,Dataset,aid,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020202011544_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-07-20 01:15:44 UTC,11554,006,0601,True,62.0,0.01,12.3911381,"(0.01,12.3911381)",3.8884599,2.507056,6.2853298,5.7190397,6.7798619,3.6078249,0.01,2.2469035
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020217185909_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-04 18:59:09 UTC,11798,006,0601,True,213998.0,0.0,7.1366434,"(0.0,7.1366434)",4.2421279,0.960804,0.9231443,4.8317548,6.1736703,4.444423,2.5931056,3.9362938
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020219004120_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-06 00:41:20 UTC,11817,013,0601,True,257285.0,0.0,18.1762905,"(0.0,18.1762905)",5.4823518,1.9611717,3.8461946,6.5531812,9.7373734,5.7323008,1.2420737,4.4286842
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020221172534_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-08 17:25:34 UTC,11859,008,0601,True,609992.0,0.0,6.9927812,"(0.0,6.9927812)",4.8538508,0.8283629,0.6861852,5.3812048,6.6884565,4.9731479,3.2023122,4.5095911
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020222230731_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-09 23:07:31 UTC,11878,007,0601,True,191631.0,0.0,8.3245029,"(0.0,8.3245029)",4.4294205,0.7053771,0.4975569,4.8664525,6.0500369,4.5189996,2.8922448,4.076736
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020225222129_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-12 22:21:29 UTC,11924,007,0601,True,709727.0,0.0,5.8802605,"(0.0,5.8802605)",1.8366698,1.0741656,1.1538317,2.606499,4.8573194,1.8814032,0.0,1.1059154
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020229141811_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-16 14:18:11 UTC,11981,007,0601,True,678492.0,0.0,6.4159169,"(0.0,6.4159169)",4.7091045,0.7275728,0.5293622,5.1673317,6.2447124,4.7826853,3.3685579,4.4478198
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020237174035_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-24 17:40:35 UTC,12107,006,0601,True,712548.0,0.0,7.3995385,"(0.0,7.3995385)",5.2382402,1.0803739,1.1672077,5.9293015,7.3995385,5.4730115,3.1550922,4.8196077
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020241160652_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-08-28 16:06:52 UTC,12168,007,0601,True,182118.0,0.0,6.4164586,"(0.0,6.4164586)",3.8152523,0.9487572,0.9001403,4.5159708,6.2798295,3.9619355,1.5017153,3.3101406
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020268224424_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-09-24 22:44:24 UTC,12591,007,0601,True,175908.0,0.0,2.5958183,"(0.0,2.5958183)",0.1678132,0.413304,0.1708202,0.0322734,0.0656771,0.01,0.0,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020268224516_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-09-24 22:45:16 UTC,12591,008,0601,True,75970.0,0.0,2.9710312,"(0.0,2.9710312)",0.2621934,0.6094115,0.3713824,0.01,0.01,0.01,0.01,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020280180812_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-10-06 18:08:12 UTC,12774,009,0601,True,547726.0,0.0,4.3063593,"(0.0,4.3063593)",1.7833235,0.5324101,0.2834605,2.1475541,3.2439103,1.7341243,0.3203949,1.416594
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020281172102_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-10-07 17:21:02 UTC,12789,008,0601,True,23241.0,0.0,3.6461899,"(0.0,3.6461899)",2.385422,0.493806,0.2438443,2.7730567,3.6461899,2.3877468,1.0460923,1.9946089
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020284230436_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-10-10 23:04:36 UTC,12839,009,0601,True,321706.0,0.0,3.8236072,"(0.0,3.8236072)",0.012957,0.067338,0.0045344,0.01,0.01,0.01,0.01,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020285221616_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-10-11 22:16:16 UTC,12854,006,0601,True,669491.0,0.0,4.1733794,"(0.0,4.1733794)",0.1307845,0.2954126,0.0872686,0.0250821,0.0477015,0.01,0.0,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2020356180737_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2020-12-21 18:07:37 UTC,13952,005,0601,True,17688.0,0.0,0.3856924,"(0.0,0.3856924)",0.0303249,0.0469393,0.0022033,0.0177531,0.0293724,0.01,0.0,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021091200257_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-01 20:02:57 UTC,15520,008,0601,True,706590.0,0.0,4.8472805,"(0.0,4.8472805)",2.2880054,0.5663827,0.3207894,2.6497235,3.6732416,2.3210646,0.9436339,1.9672845
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021095183042_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-05 18:30:42 UTC,15581,008,0601,True,544295.0,0.0,5.8119082,"(0.0,5.8119082)",2.1387,0.6484513,0.420489,2.4990988,3.6543074,2.0915084,0.5742006,1.7289562
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021099165805_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-09 16:58:05 UTC,15643,008,0601,True,663149.0,0.0,4.4005532,"(0.0,4.4005532)",2.5533478,0.5231564,0.2736926,2.8514566,3.7233505,2.5638161,1.3982676,2.2701781
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021103152535_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-13 15:25:35 UTC,15704,008,0601,True,702314.0,0.0,4.0296345,"(0.0,4.0296345)",2.2663939,0.4044649,0.1635919,2.5194212,3.2174578,2.296353,1.3560539,2.0540617
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021103215519_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-13 21:55:19 UTC,15708,008,0601,True,678076.0,0.0,5.8335338,"(0.0,5.8335338)",2.2725976,0.7183329,0.5160022,2.7088685,3.8981988,2.3065203,0.7265313,1.9159237
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021104143753_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-14 14:37:53 UTC,15719,007,0601,True,372.0,0.2344904,1.8514924,"(0.2344904,1.8514924)",1.2414805,0.2185176,0.0477499,1.3981261,1.6880759,1.2529863,0.7420681,1.1346673
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021104210801_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-14 21:08:01 UTC,15723,008,0601,True,559723.0,0.0,4.6424084,"(0.0,4.6424084)",0.9961448,0.7204559,0.5190568,1.4323037,2.9154541,0.9710565,0.0,0.4433368
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021108130518_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-18 13:05:18 UTC,15780,007,0601,True,27263.0,0.0,4.0685568,"(0.0,4.0685568)",2.8976417,0.3335362,0.1112464,3.1208506,3.7697377,2.8940887,2.0304871,2.6837852
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021108130610_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-18 13:06:10 UTC,15780,008,0601,True,251.0,2.4554095,3.8717849,"(2.4554095,3.8717849)",3.0256746,0.3260972,0.1063394,3.305449,3.8717849,2.9848897,2.4554095,2.7876009
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021115171745_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-04-25 17:17:45 UTC,15891,007,0601,True,197322.0,0.0,5.3138585,"(0.0,5.3138585)",2.7146423,0.6941806,0.4818867,3.0248876,4.0214953,2.6972091,1.3638896,2.3604481
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021142235747_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-05-22 23:57:47 UTC,16316,008,0601,True,328756.0,0.0,8.7841368,"(0.0,8.7841368)",2.7386746,0.9856254,0.9714575,3.1387075,4.6260695,2.5919815,0.6596532,2.1470434
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021143231028_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-05-23 23:10:28 UTC,16331,007,0601,True,3880.0,0.0,6.656405,"(0.0,6.656405)",3.7384615,1.3786458,1.9006642,4.8441857,6.656405,3.5548067,0.0,2.7722891
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021146222455_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-05-26 22:24:55 UTC,16377,009,0601,True,537580.0,0.0,7.3095593,"(0.0,7.3095593)",1.6277406,0.8754763,0.7664588,2.138625,3.7384984,1.6143012,0.0,1.0720347
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021159232846_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-06-08 23:28:46 UTC,16580,007,0601,True,141319.0,0.0,5.45503,"(0.0,5.45503)",1.7191823,1.2012967,1.4431137,2.5218655,5.1499214,1.6458741,0.0,0.769499
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021159232938_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-06-08 23:29:38 UTC,16580,008,0601,True,732.0,0.01,0.01,"(0.01,0.01)",0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021187124140_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-07-06 12:41:40 UTC,17008,008,0601,True,663622.0,0.0,11.3729401,"(0.0,11.3729401)",6.95364,0.9707758,0.9424056,7.4612937,8.6244535,7.116322,5.5227151,6.6858529
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021234114310_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-08-22 11:43:10 UTC,17739,005,0601,True,303065.0,0.0,21.8790646,"(0.0,21.8790646)",7.4711795,2.3889871,5.7072592,8.0118313,10.3270054,7.284626,4.1530848,6.4682379
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021234181309_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-08-22 18:13:09 UTC,17743,010,0601,True,210180.0,0.0,8.5252342,"(0.0,8.5252342)",4.6173944,1.5885485,2.5234865,5.8323979,8.5252342,4.6556537,0.7273327,3.790206
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021235172607_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-08-23 17:26:07 UTC,17758,007,0601,True,22287.0,0.0,6.7919178,"(0.0,6.7919178)",3.6445873,1.2074765,1.4579995,3.9106182,5.1461077,3.6026983,1.8523641,3.0869371
ECO3ETALEXI_001_EVAPOTRANSPIRATION_ALEXI_ETdaily_doy2021239155512_aid0001,EVAPOTRANSPIRATION_ALEXI_ETdaily,aid0001,2021-08-27 15:55:12 UTC,17819,008,0601,True,702393.0,0.0,6.6944456,"(0.0,6.6944456)",4.4568501,1.0636756,1.1314059,5.1242356,6.6944456,4.8447046,2.3361778,4.0090113
